pr_id,level
3216495081,2.0
3165797836,2.0
3077733528,2.0
3265917444,2.0
3115068634,2.0
3245317778,2.0
3186410406,2.0
3107122849,2.0
3266218461,2.0
3212094382,2.0
3182717875,2.0
3087851405,2.0
3213378473,2.0
3250535901,2.0
3146410694,2.0
3236488353,2.0
3070852670,2.0
3207431492,2.0
3172666947,2.0
3239403987,2.0
3086808006,2.0
3118513591,2.0
3162456701,2.0
3219981870,2.0
3260095457,2.0
3201508462,2.0
3079723529,2.0
3126730161,2.0
3188156453,2.0
3269033366,2.0
3186250634,2.0
3146182903,2.0
3277565331,2.0
3142802315,2.0
3183180492,2.0
3073080106,2.0
3121539526,2.0
3117022075,2.0
3117833728,2.0
3224822021,2.0
3084036160,2.0
3070236675,2.0
3146788832,2.0
3272579193,2.0
3206345609,2.0
3088290985,2.0
3272217952,2.0
3149111355,2.0
3245993754,2.0
3178784455,2.0
3276542046,2.0
3265981651,2.0
3186207829,2.0
3156805708,2.0
3153541429,2.0
3226532464,2.0
3090221975,2.0
3177707166,2.0
3089592919,2.0
3186915692,2.0
3205068662,2.0
3103338876,2.0
3253092512,2.0
3110814854,2.0
3091801902,2.0
3210622904,2.0
3273046432,2.0
3126968064,2.0
3147493626,2.0
3254644381,2.0
3078119193,2.0
3265898078,2.0
3145370183,2.0
3101459806,2.0
3155586191,2.0
3098438101,2.0
3272288819,2.0
3145478017,2.0
3185689794,2.0
3070896084,2.0
3070841752,2.0
3138628171,2.0
3245256049,2.0
3181657300,2.0
3273569404,2.0
3180081680,2.0
3238055805,2.0
3089612387,2.0
3176405106,2.0
3206573461,2.0
3274607200,2.0
3115864633,2.0
3116167999,2.0
3265791379,2.0
3216957535,2.0
3184506488,2.0
3089561338,2.0
3070069654,2.0
3146914463,2.0
3250402790,2.0
3112169278,2.0
3229073013,2.0
3096574781,2.0
3276224399,2.0
3253205377,2.0
3256442023,2.0
3071553702,2.0
3197492574,2.0
3097650858,2.0
3234377717,2.0
3147348915,2.0
3101809025,2.0
3125212657,2.0
3070852559,2.0
3274419730,2.0
3181712853,2.0
3154764442,2.0
3245964162,2.0
3152159948,2.0
3219033941,2.0
3112041418,2.0
3225270583,2.0
3273206821,2.0
3079502261,2.0
3252950134,2.0
3152888268,2.0
3273802137,2.0
3274394467,2.0
3071146554,2.0
3223752346,2.0
3252788699,2.0
3103580108,2.0
3135265536,2.0
3107489372,2.0
3160158938,2.0
3253287209,2.0
3154463442,2.0
3126877930,2.0
3261608977,2.0
3070983687,2.0
3236536807,2.0
3226639721,2.0
3126343478,2.0
3147325203,2.0
3094452130,2.0
3274306927,2.0
3188841322,2.0
3206055080,2.0
3163522074,2.0
3225772585,2.0
3071045545,2.0
3225481882,2.0
3089335446,2.0
3276106770,2.0
3235749247,2.0
3170281393,2.0
3196385631,2.0
3120367562,2.0
3273234278,2.0
3184181128,2.0
3165143197,2.0
3181631113,2.0
3214658611,2.0
3247850701,2.0
3206599303,2.0
3155176817,2.0
3072453456,2.0
3225248115,2.0
3271889013,2.0
3184120361,2.0
3172974453,2.0
3072538249,2.0
3163586341,2.0
3271322003,2.0
3072131878,2.0
3104666649,2.0
3226219906,2.0
3271699677,2.0
3242190649,2.0
3266388874,2.0
3165674318,2.0
3205349117,2.0
3263210437,2.0
3217296598,2.0
3260386631,2.0
3194887462,2.0
3206356546,2.0
3244816003,2.0
3164993186,2.0
3157855586,2.0
3087381592,2.0
3154386610,2.0
3265722904,2.0
3246207052,2.0
3155553690,2.0
3187397247,2.0
3177027475,2.0
3226660928,2.0
3093583156,2.0
3188610720,2.0
3245245422,2.0
3205029049,2.0
3257665431,2.0
3186318107,2.0
3205918986,2.0
3206259650,2.0
3219635137,2.0
3255157054,2.0
3070654320,2.0
3230823230,2.0
3079420451,2.0
3196217959,2.0
3131923069,2.0
3243707925,2.0
3125600322,2.0
3265940235,2.0
3223862529,2.0
3162908485,2.0
3189032529,2.0
3147266695,2.0
3184437783,2.0
3134647129,2.0
3074281509,2.0
3103164129,2.0
3128030466,2.0
3264537139,2.0
3121942335,2.0
3189583533,2.0
3172650801,2.0
3246001047,2.0
3275966357,2.0
3149021860,2.0
3083490032,2.0
3120520053,2.0
3274616450,2.0
3129047380,2.0
3259975246,2.0
3246221285,2.0
3268663401,2.0
3204995171,2.0
3258682278,2.0
3244532245,2.0
3086113685,2.0
3148153273,2.0
3268664553,2.0
3241693904,2.0
3246398529,2.0
3102794320,2.0
3177303319,2.0
3155124766,2.0
3155213684,2.0
3144061148,2.0
3205332265,2.0
3157855497,2.0
3185513814,2.0
3239561220,2.0
3246436004,2.0
3196003402,2.0
3236685170,2.0
3107522791,2.0
3134343600,2.0
3148097509,2.0
3245296338,2.0
3157702182,2.0
3243813439,2.0
3213582004,2.0
3210282420,2.0
3225951119,2.0
3105898882,2.0
3252921764,2.0
3189033863,2.0
3207818615,2.0
3267618139,2.0
3238310271,2.0
3205968233,2.0
3144503085,2.0
3185004616,2.0
3246001820,2.0
3116762018,2.0
3152265469,2.0
3226464508,2.0
3207515218,2.0
3071037378,2.0
3252162487,2.0
3084832146,2.0
3191902046,2.0
3154734309,2.0
3246186645,2.0
3145497292,2.0
3274097182,2.0
3212048390,2.0
3190322535,2.0
3108031542,2.0
3120520169,2.0
3128353447,2.0
3125617847,2.0
3226085593,2.0
3190174013,2.0
3274686058,2.0
3085127089,2.0
3145782472,2.0
3128517351,2.0
3259713291,2.0
3167993147,2.0
3191340629,2.0
3198908277,2.0
3185559444,2.0
3235918785,2.0
3070780242,2.0
3215628027,2.0
3197571667,2.0
3234136202,2.0
3249275062,2.0
3177820394,2.0
3137501413,2.0
3266166433,2.0
3071839438,2.0
3156023806,2.0
3210855174,2.0
3170671760,2.0
3182410838,2.0
3219685385,2.0
3100744019,2.0
3205146608,2.0
3207278621,2.0
3253399382,2.0
3119405654,2.0
3278116754,2.0
3204516347,2.0
3245209282,2.0
3128137359,2.0
3106592751,2.0
3103563658,2.0
3171678370,2.0
3070948799,2.0
3091528139,2.0
3119219085,2.0
3109837819,2.0
3243206941,2.0
3172646039,2.0
3225549665,2.0
3176555088,2.0
3213901001,2.0
3145241467,2.0
3254431567,2.0
3213822973,2.0
3071039826,2.0
3189797686,2.0
3161738282,2.0
3250799583,2.0
3173099186,2.0
3219593963,2.0
3187911337,2.0
3206137483,2.0
3246702885,2.0
3274358968,2.0
3147349458,2.0
3196784765,2.0
3162694664,2.0
3150504562,2.0
3244946090,2.0
3095673102,2.0
3141621960,2.0
3206053638,2.0
3206651511,2.0
3206887346,2.0
3163968884,2.0
3152147427,2.0
3177660380,2.0
3098691015,2.0
3203704127,2.0
3166489137,2.0
3116988718,2.0
3070057276,2.0
3222369985,2.0
3094328764,2.0
3262097337,2.0
3186313279,2.0
3206351815,2.0
3161596169,2.0
3235853229,2.0
3267884304,2.0
3079076347,2.0
3274312296,2.0
3109358884,2.0
3093833900,2.0
3252419156,2.0
3201472967,2.0
3245837501,2.0
3070861271,2.0
3231269072,2.0
3216602860,2.0
3200318952,2.0
3122686431,2.0
3087706936,2.0
3242576713,2.0
3206366899,2.0
3181428801,2.0
3275290858,2.0
3204880448,2.0
3225869386,2.0
3129955403,2.0
3203791172,2.0
3105917467,2.0
3148887277,2.0
3251502484,2.0
3165085151,2.0
3194643007,2.0
3088248911,2.0
3216517202,2.0
3087066586,2.0
3267644680,2.0
3266515440,2.0
3129133917,2.0
3075408178,2.0
3273206405,2.0
3122154581,2.0
3227290867,2.0
3196887178,2.0
3276065543,2.0
3244183616,2.0
3258942691,2.0
3238421910,2.0
3171247127,2.0
3210787005,2.0
3253216985,2.0
3070944983,2.0
3127812465,2.0
3187918772,2.0
3242886277,2.0
3177466194,2.0
3113519735,2.0
3109005959,2.0
3117611153,2.0
3130282110,2.0
3237797151,2.0
3245376547,2.0
3215043586,2.0
3241373907,2.0
3115357809,2.0
3138843560,2.0
3246110529,2.0
3127738831,2.0
3155365958,2.0
3173186208,2.0
3212844490,2.0
3218294345,2.0
3105432927,2.0
3141451728,2.0
3204892029,2.0
3155653251,2.0
3222445116,2.0
3101812256,2.0
3164689591,2.0
3188717535,2.0
3246170633,2.0
3145458393,2.0
3160977415,2.0
3259983065,2.0
3241715810,2.0
3204639146,2.0
3168594630,2.0
3147150922,2.0
3269861781,2.0
3175374768,2.0
3250361730,2.0
3207776307,2.0
3220747183,2.0
3206339426,2.0
3204887600,2.0
3133105518,2.0
3111826436,2.0
3209792163,2.0
3254603371,2.0
3145298623,2.0
3260561150,2.0
3100265783,2.0
3206205625,2.0
3159008650,2.0
3120366760,2.0
3145498397,2.0
3209982749,2.0
3127867168,2.0
3070158820,2.0
3118378237,2.0
3116687615,2.0
3087515831,2.0
3221238501,2.0
3098104264,2.0
3244844936,2.0
3204869561,2.0
3258044574,2.0
3071003544,2.0
3158562650,2.0
3077844454,2.0
3222046470,2.0
3166112775,2.0
3253147294,2.0
3070582552,2.0
3089551894,2.0
3216438305,2.0
3229123842,2.0
3157044346,2.0
3116807431,2.0
3116858165,2.0
3271309016,2.0
3202408815,2.0
3089561907,2.0
3232582660,2.0
3209843535,2.0
3180390315,2.0
3161383728,2.0
3070247320,2.0
3219235300,2.0
3248352932,2.0
3250218550,2.0
3265914544,2.0
3162800402,2.0
3245566268,2.0
3116577999,2.0
3152264433,2.0
3243143343,2.0
3108011016,2.0
3238396793,2.0
3245132024,2.0
3155554674,2.0
3158867625,2.0
3084388137,2.0
3274451235,2.0
3211594686,2.0
3156248214,2.0
3141336026,2.0
3252740684,2.0
3137633666,2.0
3072215224,2.0
3164178957,2.0
3136212669,2.0
3109028427,2.0
3095366301,2.0
3245381398,2.0
3276204645,2.0
3130957636,2.0
3267939095,2.0
3181670302,2.0
3084406641,2.0
3158342826,2.0
3153790574,2.0
3081058274,2.0
3178413073,2.0
3153962559,2.0
3128338216,2.0
3184549190,2.0
3207771638,2.0
3100634930,2.0
3172814533,2.0
3220746072,2.0
3186370534,2.0
3186242146,2.0
3207802680,2.0
3247650827,2.0
3274990408,2.0
3072004170,2.0
3137452003,2.0
3119357084,2.0
3205283933,2.0
3243943078,2.0
3148921506,2.0
3188105835,2.0
3098876949,2.0
3241057566,2.0
3120183626,2.0
3189253701,2.0
3177213963,2.0
3257040035,2.0
3117839444,2.0
3203489170,2.0
3182215248,2.0
3177456304,2.0
3219303619,2.0
3182240381,2.0
3248347668,2.0
3139740476,2.0
3258052265,2.0
3184472694,2.0
3070853748,2.0
3177418767,2.0
3110756846,2.0
3165011134,2.0
3245549066,2.0
3200650056,2.0
3111155162,2.0
3120135006,2.0
3175841217,2.0
3271984284,2.0
3225217920,2.0
3225229319,2.0
3239895083,2.0
3156246764,2.0
3150838918,2.0
3199893381,2.0
3213921961,2.0
3216964251,2.0
3089551772,2.0
3252731250,2.0
3142830174,2.0
3235755609,2.0
3145814056,2.0
3101552957,2.0
3266114618,2.0
3115244905,2.0
3128851898,2.0
3080336296,2.0
3168219374,2.0
3272626066,2.0
3074078467,2.0
3191009322,2.0
3206259734,2.0
3116527339,2.0
3111854509,2.0
3184504561,2.0
3199456329,2.0
3173139037,2.0
3206054255,2.0
3096930165,2.0
3154373686,2.0
3218601451,2.0
3263280094,2.0
3226543979,2.0
3265936496,2.0
3108815088,2.0
3152052959,2.0
3151101591,2.0
3107750394,2.0
3134593130,2.0
3206334430,2.0
3218234090,2.0
3139756008,2.0
3206142136,2.0
3276165983,2.0
3173074819,2.0
3084190435,2.0
3224106600,2.0
3246030456,2.0
3200243773,2.0
3245856983,2.0
3096663962,2.0
3140285949,2.0
3070234673,2.0
3208430235,2.0
3131918977,2.0
3187476690,2.0
3225419785,2.0
3163235513,2.0
3246647294,2.0
3147153562,2.0
3136223129,2.0
3235191366,2.0
3245010156,2.0
3206887972,2.0
3156535816,2.0
3087244328,2.0
3072276670,2.0
3095551141,2.0
3172863393,2.0
3148542872,2.0
3138083570,2.0
3107652793,2.0
3258759544,2.0
3090121909,2.0
3131906201,2.0
3118775772,2.0
3215031618,2.0
3263556522,2.0
3169280678,2.0
3132391834,2.0
3156154325,2.0
3167909226,2.0
3222780444,2.0
3206215915,2.0
3277873389,2.0
3273701426,2.0
3217526075,2.0
3151106021,2.0
3226095093,2.0
3142979532,2.0
3246012916,2.0
3159875704,2.0
3184493975,2.0
3128073734,2.0
3094565168,2.0
3160606842,2.0
3141208426,2.0
3165171435,2.0
3266443109,2.0
3144670397,2.0
3268436037,2.0
3266334987,2.0
3275820790,2.0
3197174803,2.0
3092991223,2.0
3226523322,2.0
3071811277,2.0
3071802837,2.0
3236687433,2.0
3077638020,2.0
3182141298,2.0
3259772362,2.0
3135365977,2.0
3207550708,2.0
3194886306,2.0
3071115751,2.0
3220138735,2.0
3272604305,2.0
3211853062,2.0
3238192940,2.0
3214401581,2.0
3245131759,2.0
3188720118,2.0
3216293900,2.0
3159990295,2.0
3070222247,2.0
3251141804,2.0
3080720289,2.0
3276155967,2.0
3245880313,2.0
3207580637,2.0
3181652502,2.0
3090126527,2.0
3168944082,2.0
3189258191,2.0
3091407813,2.0
3071183002,2.0
3090122198,2.0
3258020236,2.0
3179987604,2.0
3226487510,2.0
3209752813,2.0
3172679089,2.0
3277069718,2.0
3157129785,2.0
3276194775,2.0
3089454970,2.0
3123534805,2.0
3148008218,2.0
3151976231,2.0
3126271203,2.0
3255909642,2.0
3119684375,2.0
3258400210,2.0
3071294589,2.0
3100638197,2.0
3119405520,2.0
3165676662,2.0
3155380256,2.0
3246022310,2.0
3127831921,2.0
3204250798,2.0
3071017003,2.0
3182966914,2.0
3088911721,2.0
3128208281,2.0
3093807957,2.0
3231323063,2.0
3070967719,2.0
3070183412,2.0
3227363392,2.0
3206666324,2.0
3245069066,2.0
3172847874,2.0
3088724548,2.0
3077799254,2.0
3070164558,2.0
3261984812,2.0
3181447786,2.0
3128493090,2.0
3087006924,2.0
3244214394,2.0
3262757781,2.0
3246432388,2.0
3135038137,2.0
3227774562,2.0
3085150302,2.0
3271795947,2.0
3249239836,2.0
3213876116,2.0
3181353565,2.0
3207790285,2.0
3127625958,2.0
3095534823,2.0
3253098336,2.0
3210728631,2.0
3129448321,2.0
3226340818,2.0
3226753062,2.0
3207524081,2.0
3089578346,2.0
3206328425,2.0
3155607952,2.0
3186663532,2.0
3070749454,2.0
3200786626,2.0
3122169449,2.0
3222837614,2.0
3197120407,2.0
3225249115,2.0
3244807944,2.0
3141939927,2.0
3226140720,2.0
3110975240,2.0
3203208714,2.0
3217727966,2.0
3196604343,2.0
3245882966,2.0
3206828365,2.0
3205028087,2.0
3252673650,2.0
3080977098,2.0
3094212039,2.0
3203942389,2.0
3078064622,2.0
3209332625,2.0
3119737498,2.0
3098322505,2.0
3108080794,2.0
3168217105,2.0
3229078040,2.0
3071165159,2.0
3170164183,2.0
3177749264,2.0
3119255372,2.0
3210624203,2.0
3070942837,2.0
3075616006,2.0
3211972281,2.0
3074924091,2.0
3148654773,2.0
3103446470,2.0
3225221457,2.0
3236448402,2.0
3272276001,2.0
3100936715,2.0
3172969484,2.0
3119518982,2.0
3226689308,2.0
3246088930,2.0
3244182281,2.0
3211626086,2.0
3254949599,2.0
3232077567,2.0
3224871375,2.0
3226639901,2.0
3225285688,2.0
3158702195,2.0
3177376428,2.0
3205291748,2.0
3184530828,2.0
3218509621,2.0
3244562202,2.0
3253444677,2.0
3163703955,2.0
3162089834,2.0
3078073914,2.0
3121860043,2.0
3223920549,2.0
3072138730,2.0
3245493319,2.0
3166376148,2.0
3206373674,2.0
3168995244,2.0
3091914566,2.0
3135350518,2.0
3271864160,2.0
3196283438,2.0
3106446159,2.0
3187584231,2.0
3088276395,2.0
3173224633,2.0
3080846070,2.0
3088961561,2.0
3077312135,2.0
3109034677,2.0
3271902920,2.0
3252881832,2.0
3134344613,2.0
3226784644,2.0
3270065601,2.0
3214359991,2.0
3154364612,2.0
3247256451,2.0
3113548110,2.0
3117060445,2.0
3150404112,2.0
3245070517,2.0
3271827602,2.0
3244903329,2.0
3155555190,2.0
3277020600,2.0
3242900229,2.0
3275958872,2.0
3071048641,2.0
3225389334,2.0
3252303861,2.0
3245016439,2.0
3127925920,2.0
3122351430,2.0
3077457347,2.0
3177352070,2.0
3217089893,2.0
3220280531,2.0
3245294774,2.0
3251473077,2.0
3237839187,2.0
3070986423,2.0
3088657427,2.0
3260492480,2.0
3251286180,2.0
3125639059,2.0
3134796755,2.0
3188613446,2.0
3119910557,2.0
3236185522,2.0
3118886753,2.0
3117547619,2.0
3147119093,2.0
3154149006,2.0
3091823475,2.0
3265397868,2.0
3245048374,2.0
3246022299,2.0
3215209667,2.0
3261291367,2.0
3225584028,2.0
3171094112,2.0
3276808679,2.0
3261767764,2.0
3272215150,2.0
3070934910,2.0
3156243669,2.0
3127137867,2.0
3224353069,2.0
3072725253,2.0
3148884104,2.0
3220309191,2.0
3134614339,2.0
3137310442,2.0
3206372644,2.0
3199999822,2.0
3132651128,2.0
3121432614,2.0
3078181605,2.0
3121602752,2.0
3153516168,2.0
3158968364,2.0
3188756236,2.0
3154894326,2.0
3072020139,2.0
3089527350,2.0
3151707286,2.0
3124634191,2.0
3225683938,2.0
3218383782,2.0
3092568041,2.0
3175127708,2.0
3245070427,2.0
3080101913,2.0
3090691627,2.0
3153518865,2.0
3198094190,2.0
3241791864,2.0
3230230187,2.0
3216998586,2.0
3079501210,2.0
3128402484,2.0
3245300320,2.0
3205256620,2.0
3089513450,2.0
3184757152,2.0
3153257028,2.0
3091595665,2.0
3157513496,2.0
3245070959,2.0
3108931675,2.0
3108715193,2.0
3161602176,2.0
3244954099,2.0
3202637461,2.0
3131992360,2.0
3116866684,2.0
3226159524,2.0
3164973882,2.0
3151140198,2.0
3225433259,2.0
3207376356,2.0
3070996693,2.0
3246029127,2.0
3185175027,2.0
3104486667,2.0
3159543584,2.0
3129949435,2.0
3152454400,2.0
3251072741,2.0
3121357728,2.0
3206502463,2.0
3176287979,2.0
3176322127,2.0
3257475846,2.0
3261309646,2.0
3186001186,2.0
3188600831,2.0
3087650976,2.0
3198782723,2.0
3188732691,2.0
3074921265,2.0
3147509805,2.0
3088525099,2.0
3200481770,2.0
3173218926,2.0
3141396740,2.0
3275946543,2.0
3077950832,2.0
3243153784,2.0
3245816049,2.0
3125337362,2.0
3207371793,2.0
3247433922,2.0
3226385079,2.0
3213716666,2.0
3237870539,2.0
3165752300,2.0
3207846391,2.0
3115955142,2.0
3207899990,2.0
3227556087,2.0
3181345221,2.0
3240054475,2.0
3078288014,2.0
3235208405,2.0
3244717743,2.0
3246020947,2.0
3181816119,2.0
3218455842,2.0
3202663932,2.0
3134989776,2.0
3112067781,2.0
3147314264,2.0
3119199734,2.0
3245568692,2.0
3182506123,2.0
3191645963,2.0
3117911732,2.0
3122927885,2.0
3128294823,2.0
3267716932,2.0
3231858876,2.0
3094894513,2.0
3245988501,2.0
3204993084,2.0
3158686745,2.0
3241327726,2.0
3148381514,2.0
3072057459,2.0
3156764833,2.0
3075916709,2.0
3220025760,2.0
3196341284,2.0
3128286761,2.0
3245962423,2.0
3126850952,2.0
3215590386,2.0
3199848302,2.0
3203609225,2.0
3177293678,2.0
3151012306,2.0
3154760510,2.0
3216525356,2.0
3245987151,2.0
3108114701,2.0
3217266703,2.0
3261920441,2.0
3090220346,2.0
3245867164,2.0
3076519575,2.0
3071555583,2.0
3070744043,2.0
3175507765,2.0
3146983624,2.0
3241104236,2.0
3245885971,2.0
3199855293,2.0
3170133528,2.0
3121366623,2.0
3251458194,2.0
3172849879,2.0
3245274300,2.0
3263625615,2.0
3084959623,2.0
3095559378,2.0
3072903094,2.0
3109516687,2.0
3158662037,2.0
3128775069,2.0
3102942978,2.0
3248346434,2.0
3221801377,2.0
3172642434,2.0
3246786775,2.0
3103339306,2.0
3071332166,2.0
3181766182,2.0
3082785140,2.0
3075980392,2.0
3078514459,2.0
3084823054,2.0
3197507313,2.0
3124275720,2.0
3090122720,2.0
3070999166,2.0
3089218378,2.0
3137616375,2.0
3145781986,2.0
3190621927,2.0
3137587352,2.0
3195129665,2.0
3121747990,2.0
3185414742,2.0
3213718456,2.0
3206585325,2.0
3079166347,2.0
3113025696,2.0
3135329331,2.0
3189420770,2.0
3267203620,2.0
3232663705,2.0
3190693612,2.0
3206451713,2.0
3262897477,2.0
3198067322,2.0
3265397808,2.0
3230954714,2.0
3127349248,2.0
3247147960,2.0
3071819028,2.0
3218232522,2.0
3155168469,2.0
3239791641,2.0
3236768377,2.0
3210208883,2.0
3245827574,2.0
3158568139,2.0
3170025102,2.0
3274251549,2.0
3196682837,2.0
3170151921,2.0
3185399443,2.0
3173063950,2.0
3258018565,2.0
3144531508,2.0
3095909151,2.0
3117852096,2.0
3273857784,2.0
3237972925,2.0
3115929855,2.0
3190237651,2.0
3113591568,2.0
3082973232,2.0
3246478391,2.0
3182445185,2.0
3114062434,2.0
3184909515,2.0
3151230135,2.0
3076735036,2.0
3117407603,2.0
3159976237,2.0
3164824839,2.0
3125110137,2.0
3112125684,2.0
3087850996,2.0
3153878317,2.0
3245346033,2.0
3112390510,2.0
3163132510,2.0
3078777120,2.0
3210693649,2.0
3267296779,2.0
3175911645,2.0
3216200734,2.0
3264084059,2.0
3182495251,2.0
3177099888,2.0
3158322516,2.0
3216546890,2.0
3254944616,2.0
3121444719,2.0
3224983609,2.0
3264953287,2.0
3225236706,2.0
3207248256,2.0
3077957977,2.0
3072062021,2.0
3156527422,2.0
3225610438,2.0
3081482707,2.0
3148547134,2.0
3199894033,2.0
3127234893,2.0
3202932667,2.0
3219544807,2.0
3227255691,2.0
3080367495,2.0
3104542226,2.0
3115257357,2.0
3124834344,2.0
3113582036,2.0
3076903086,2.0
3158870225,2.0
3126534065,2.0
3119214196,2.0
3244987494,2.0
3154491857,2.0
3093582937,2.0
3226239077,2.0
3089316220,2.0
3147359219,2.0
3170001555,2.0
3216601172,2.0
3184647087,2.0
3235666547,2.0
3245021573,2.0
3147871219,2.0
3083136274,2.0
3096362737,2.0
3244959865,2.0
3181669639,2.0
3115762990,2.0
3105290529,2.0
3190222174,2.0
3187520031,2.0
3238386641,2.0
3128524666,2.0
3137519332,2.0
3186297519,2.0
3161824791,2.0
3188780030,2.0
3171138513,2.0
3128006787,2.0
3114709783,2.0
3176868959,2.0
3183072797,2.0
3091427847,2.0
3151226845,2.0
3260795332,2.0
3088290156,2.0
3082306112,2.0
3204072420,2.0
3111349756,2.0
3267121515,2.0
3254992682,2.0
3185668942,2.0
3072067868,2.0
3119886008,2.0
3107509980,2.0
3236615941,2.0
3078604256,2.0
3080910940,2.0
3266516453,2.0
3147870113,2.0
3160097831,2.0
3147348679,2.0
3247326345,2.0
3135035187,2.0
3119239689,2.0
3246221323,2.0
3265574083,2.0
3139032599,2.0
3277974762,2.0
3200297530,2.0
3177290613,2.0
3101469049,2.0
3178783280,2.0
3262961474,2.0
3155922076,2.0
3208314037,2.0
3081567791,2.0
3155254696,2.0
3184837421,2.0
3210666388,2.0
3151843847,2.0
3224653591,2.0
3151002269,2.0
3075913432,2.0
3197347757,2.0
3102987886,2.0
3188448327,2.0
3276172706,2.0
3245132272,2.0
3132060751,2.0
3245356254,2.0
3118020499,2.0
3133869962,2.0
3238607749,2.0
3232794548,2.0
3226604727,2.0
3219790544,2.0
3127028464,2.0
3253128073,2.0
3148090723,2.0
3217058010,2.0
3104712489,2.0
3128578522,2.0
3245270309,2.0
3255192343,2.0
3145299259,2.0
3135278626,2.0
3163122010,2.0
3163339430,2.0
3154786652,2.0
3073780610,2.0
3123451181,2.0
3251691496,2.0
3076945336,2.0
3118158790,2.0
3272589597,2.0
3172810658,2.0
3149013506,2.0
3190011828,2.0
3151052018,2.0
3074390411,2.0
3164685141,2.0
3120398551,2.0
3209840600,2.0
3175713387,2.0
3238424218,2.0
3246647176,2.0
3202172357,2.0
3226715548,2.0
3181266064,2.0
3251098477,2.0
3163805126,2.0
3147867107,2.0
3149757417,2.0
3138268127,2.0
3144443869,2.0
3147282611,2.0
3158765147,2.0
3208427710,2.0
3155142333,2.0
3160289208,2.0
3175477115,2.0
3226230931,2.0
3246133913,2.0
3259769921,2.0
3245334762,2.0
3225742250,2.0
3154361798,2.0
3143956224,2.0
3090219447,2.0
3240147830,2.0
3119772874,2.0
3130257839,2.0
3087906645,2.0
3273715193,2.0
3104252319,2.0
3129392610,2.0
3155427566,2.0
3107829637,2.0
3081496480,2.0
3231265352,2.0
3271920876,2.0
3217792013,2.0
3132122275,2.0
3131951761,2.0
3251935043,2.0
3130370124,2.0
3253191015,2.0
3128128339,2.0
3247268277,2.0
3089598132,2.0
3089212112,2.0
3135358725,2.0
3189904140,2.0
3241728443,2.0
3148952674,2.0
3074585419,2.0
3119658412,2.0
3146200543,2.0
3128898273,2.0
3273580213,2.0
3203583341,2.0
3267321603,2.0
3264533374,2.0
3253203044,2.0
3222453389,2.0
3071701478,2.0
3222829652,2.0
3086384717,2.0
3088289053,2.0
3204821701,2.0
3175839882,2.0
3258663304,2.0
3212984586,2.0
3073991734,2.0
3124797632,2.0
3148969528,2.0
3245060129,2.0
3245071757,2.0
3253352139,2.0
3151629643,2.0
3181456536,2.0
3187098927,2.0
3255621828,2.0
3125970949,2.0
3088288596,2.0
3147315406,2.0
3182306012,2.0
3244962300,2.0
3147295871,2.0
3154423569,2.0
3186658853,2.0
3188357566,2.0
3181365219,2.0
3192830497,2.0
3186334062,2.0
3230856995,2.0
3205154997,2.0
3154125567,2.0
3225601422,2.0
3238395455,2.0
3218030902,2.0
3086671266,2.0
3135170985,2.0
3239327534,2.0
3183902883,2.0
3192085211,2.0
3091230139,2.0
3276142379,2.0
3219825159,2.0
3241236444,2.0
3168449599,2.0
3101183442,2.0
3165636914,2.0
3092355883,2.0
3152320362,2.0
3168272899,2.0
3088122425,2.0
3155294883,2.0
3159689718,2.0
3184618516,2.0
3091652800,2.0
3108155942,2.0
3089288842,2.0
3087382336,2.0
3158211700,2.0
3095847023,2.0
3227227520,2.0
3089561545,2.0
3209860813,2.0
3194669821,2.0
3111854355,2.0
3155281736,2.0
3120240099,2.0
3277024450,2.0
3128712421,2.0
3107717826,2.0
3143768109,2.0
3102788326,2.0
3078454033,2.0
3107665459,2.0
3226794218,2.0
3147822758,2.0
3088432071,2.0
3246468177,2.0
3177517646,2.0
3245537639,2.0
3194120532,2.0
3094428520,2.0
3265745007,2.0
3216108781,2.0
3271690011,2.0
3080469916,2.0
3210903498,2.0
3074885425,2.0
3165724818,2.0
3155428209,2.0
3130637883,2.0
3081802914,2.0
3119486703,2.0
3086953712,2.0
3232795388,2.0
3127503096,2.0
3210958913,2.0
3115742256,2.0
3164430471,2.0
3124610640,2.0
3147225270,2.0
3100545958,2.0
3194803289,2.0
3148951832,2.0
3070737635,2.0
3205334753,2.0
3145503056,2.0
3132069046,2.0
3177723663,2.0
3148875421,2.0
3254629254,2.0
3270055975,2.0
3098343272,2.0
3122027482,2.0
3116518066,2.0
3165779759,2.0
3226441681,2.0
3206877952,2.0
3248108181,2.0
3071213305,2.0
3104463145,2.0
3160430637,2.0
3155126180,2.0
3246632498,2.0
3183021016,2.0
3270213098,2.0
3108220651,2.0
3177052466,2.0
3161467422,2.0
3158840845,2.0
3210711211,2.0
3246121001,2.0
3166520755,2.0
3161553201,2.0
3093582594,2.0
3145265765,2.0
3170197546,2.0
3146322249,2.0
3153662937,2.0
3246162993,2.0
3070969126,2.0
3132493198,2.0
3105068558,2.0
3149013508,2.0
3078283979,2.0
3254242633,2.0
3147218252,2.0
3245863874,2.0
3273825968,2.0
3249216796,2.0
3165392784,2.0
3117612609,2.0
3172942439,2.0
3245303584,2.0
3266926121,2.0
3178792832,2.0
3105363331,2.0
3101960801,2.0
3165677312,2.0
3181124944,2.0
3145645598,2.0
